chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.control	meanCov.test
chr1	868048	0	1	0	1	0	0.25	0	404	2.75	3.75
chr1	868062	0	1	0	1	0	0.075	0	405	2.75	3.75
chr1	868064	0	1	0	1	0	0.0333	0	406	2.75	3.75
chr1	868072	0	1	0	1	0	-0.0917	0	407	2.75	3.75
chr1	868089	0	1	0	1	0	0.025	0	408	3	4
chr1	869233	0	1	0	1	0	-0.0141	0	409	67.25	77.25
chr1	869238	0	1	0	1	0	-0.0156	0	410	67.5	77.75
chr1	869246	0	1	0	1	0	0.0092	0	411	67.5	77.75
chr1	869275	0	1	0	1	0	-0.1285	0	412	41.75	44.5
chr1	869278	0	1	0	1	0	-0.0776	0	413	35.75	37.25
chr1	869315	0	1	0	1	0	-0.0155	0	414	11.5	18
chr1	869903	0	1	0	1	0	-0.0421	0	415	14	13.25
chr1	869942	0	1	0	1	0	-0.0015	0	416	14	13.25
chr1	871450	0	1	0	1	0	0.0168	0	417	21.75	19.75
chr1	871456	0	1	0	1	0	0	0	418	21.75	19.75
chr1	871465	0	1	0	1	0	0.0352	0	419	21.75	19.75
chr1	873281	0	1	0	1	0	-0.0106	0	420	66.75	76.75
chr1	873322	0	1	0	1	0	0.0032	0	421	63.25	71
chr1	873353	0	1	0	1	0	-0.0232	0	422	21.25	15.25
chr1	873401	0	1	0	1	0	0	0	423	7.75	7
chr1	874716	0	1	0	1	0	0.0103	0	424	25.75	25.75
chr1	874732	0	1	0	1	0	-0.0239	0	425	25.75	25.75
chr1	876304	0	1	0	1	0	-0.0188	0	426	12.5	23.5
chr1	876348	0	1	0	1	0	0.0238	0	427	9.75	20.5
chr1	876391	0	1	0	1	0	0	0	428	74.5	80.5
chr1	876406	0	1	0	1	0	-0.0098	0	429	74.5	80.5
chr1	876415	0	1	0	1	0	0.004	0	430	74.5	80.25
chr1	876424	0	1	0	1	0	-0.0023	0	431	73	78.5
chr1	876434	0	1	0	1	0	0.0107	0	432	71.25	73
chr1	877324	0	1	0	1	0	-0.0285	0	433	37	45
chr1	877736	0	1	0	1	0	-0.0358	0	434	28.75	32.75
chr1	877757	0	1	0	1	0	-0.0563	0	435	28.75	33
chr1	878777	0	1	0	1	0	0.0982	0	436	45	46.5
chr1	878796	0	1	0	1	0	-0.0228	0	437	45.25	46.75
chr1	878810	0	1	0	1	0	0.0901	0	438	41.75	42.5
chr1	878820	0	1	0	1	0	0.0192	0	439	35.25	36.75
chr1	878822	0	1	0	1	0	-0.0248	0	440	33.5	31.75
chr1	884120	0	1	0	1	0	-0.0068	0	441	59.75	81.25
chr1	884135	0	1	0	1	0	-0.0034	0	442	60	81.25
chr1	884155	0	1	0	1	0	-0.0054	0	443	58.75	79.75
chr1	884514	0	1	0	1	0	0.0216	0	444	19.25	19.5
chr1	884528	0	1	0	1	0	0.0858	0	445	19.25	19.5
chr1	884530	0	1	0	1	0	0.0954	0	446	19.25	19.5
chr1	884532	0	1	0	1	0	0.0787	0	447	19.25	19.5
chr1	884538	0	1	0	1	0	0.0938	0	448	18.75	19.25
chr1	884546	0	1	0	1	0	0.0318	0	449	19	19.25
chr1	884549	0	1	0	1	0	0.0507	0	450	18.5	18.5
chr1	884560	0	1	0	1	0	0.0798	0	451	17.25	18
chr1	884627	0	1	0	1	0	-0.0228	0	452	31.75	23.25
chr1	884630	0	1	0	1	0	0	0	453	31.75	23.25
chr1	884641	0	1	0	1	0	-0.0109	0	454	31.75	23.25
chr1	884649	0	1	0	1	0	0	0	455	31.75	23.25
chr1	884651	0	1	0	1	0	-0.0205	0	456	31.5	23
chr1	884655	0	1	0	1	0	0	0	457	31	23.25
chr1	884657	0	1	0	1	0	-0.0109	0	458	30.5	23
chr1	884663	0	1	0	1	0	0	0	459	28.75	22.25
chr1	884668	0	1	0	1	0	0.028	0	460	25.75	20.5
chr1	884991	0	0.9667	0.0333	0.9667	0	0.0736	0	461	40	47
chr1	884999	0	1	0	1	0	0.0807	0	462	39.75	47.25
chr1	885004	0	1	0	1	0	0.075	0	463	39.75	47.25
chr1	885013	0	1	0	1	0	0.0201	0	464	39.75	47.25
chr1	885020	0	1	0	1	0	0.1605	0	465	38.25	45.5
chr1	885027	0.1333	0.7667	0.1	0.7667	0	-0.1342	0	466	36.5	44
chr1	885064	0.6667	0.3333	0	0.6667	-1	-0.4008	-1	467	19.25	9.5
chr1	885070	0.5667	0.4	0.0333	0.5667	-1	-0.28	0	468	19.25	9.5
chr1	885073	0.2	0.7	0.1	0.7	0	-0.2424	0	469	19.25	9.5
chr1	885077	0.0333	0.9667	0	0.9667	0	-0.3162	0	470	19.25	9.5
chr1	885082	0	1	0	1	0	-0.1725	0	471	19.25	9.5
chr1	885088	0.0333	0.9667	0	0.9667	0	-0.1355	0	472	18.75	9
chr1	885100	0	1	0	1	0	0.1667	0	473	3	1.25
chr1	885296	0	1	0	1	0	-0.176	0	474	26.75	16
chr1	885319	0	1	0	1	0	0.1339	0	475	27	15.75
chr1	885327	0	1	0	1	0	-0.0648	0	476	25.75	15
chr1	885340	0	1	0	1	0	-0.0837	0	477	36.25	32.5
chr1	885356	0	1	0	1	0	-0.0794	0	478	23.5	20.25
chr1	885375	0	1	0	1	0	-0.138	0	479	23.75	20.25
chr1	885668	0	1	0	1	0	0.0056	0	480	72.75	80
chr1	885684	0	1	0	1	0	0	0	481	73	80
chr1	885704	0	1	0	1	0	-1e-04	0	482	61.5	76.25
chr1	885716	0	1	0	1	0	-0.0032	0	483	35.75	55.5
chr1	885722	0	1	0	1	0	0	0	484	16	15
chr1	885727	0	1	0	1	0	0.0139	0	485	16.25	15
chr1	885732	0	1	0	1	0	-0.0125	0	486	16.25	15
chr1	885745	0	1	0	1	0	0	0	487	16.25	15
chr1	885747	0	1	0	1	0	0	0	488	16.25	15
chr1	885754	0	1	0	1	0	0.0132	0	489	16.25	14.5
chr1	885765	0	1	0	1	0	-0.0859	0	490	16.25	14.5
chr1	885872	0	1	0	1	0	0	0	491	39.5	32
chr1	885882	0	1	0	1	0	0	0	492	39.75	32.25
chr1	885884	0	1	0	1	0	0	0	493	39.75	32.25
chr1	885888	0	1	0	1	0	0	0	494	39.75	32.25
chr1	885897	0	1	0	1	0	0	0	495	39.75	32.25
chr1	885899	0	1	0	1	0	-0.0096	0	496	39.25	32
chr1	885908	0	1	0	1	0	0	0	497	36	26.5
chr1	885910	0	1	0	1	0	0	0	498	33.75	23.75
chr1	885915	0	1	0	1	0	0	0	499	32.5	21.5
chr1	885918	0	1	0	1	0	0	0	500	26.75	16.25
chr1	886002	0	1	0	1	0	0.0147	0	501	17.25	16.5
chr1	886008	0	1	0	1	0	0	0	502	17.25	16.5
chr1	886013	0	1	0	1	0	0	0	503	17.25	16.5
chr1	886016	0	1	0	1	0	-0.01	0	504	17.25	16.5
chr1	886019	0	1	0	1	0	-0.02	0	505	17.25	16.5
chr1	886028	0	1	0	1	0	0	0	506	14.5	15
chr1	886031	0	1	0	1	0	0	0	507	10.75	11
chr1	886037	0	1	0	1	0	0	0	508	6.5	6.75
chr1	886040	0	1	0	1	0	0	0	509	42.25	54.75
chr1	886043	0	1	0	1	0	0	0	510	38.25	51.75
chr1	886053	0	1	0	1	0	-0.004	0	511	38.25	52
chr1	886060	0	1	0	1	0	0.005	0	512	38.25	52.25
chr1	886065	0	1	0	1	0	0.019	0	513	35	48.25
chr1	886067	0	1	0	1	0	-0.0046	0	514	36.25	50.5
chr1	886074	0	1	0	1	0	0.007	0	515	27.25	43.25
chr1	886080	0	1	0	1	0	0	0	516	26.5	42.25
chr1	886089	0	1	0	1	0	0	0	517	5.5	15.75
chr1	886145	0	1	0	1	0	0.0318	0	518	11	9.25
chr1	886155	0	1	0	1	0	-0.01	0	519	11	9.25
chr1	886168	0	1	0	1	0	-0.07	0	520	11	9.25
chr1	886173	0	1	0	1	0	-0.1266	0	521	10	8.25
chr1	886179	0	1	0	1	0	0	0	522	7	4.5
chr1	886301	0	1	0	1	0	-0.2159	0	523	5.5	6.25
chr1	886305	0	1	0	1	0	-0.0909	0	524	5.5	6.25
chr1	886307	0	1	0	1	0	-0.0909	0	525	5.5	6.25
chr1	886319	0.0667	0.9333	0	0.9333	0	-0.2197	0	526	5.5	6.25
chr1	886321	0.0333	0.9667	0	0.9667	0	-0.2197	0	527	5.5	6.25
chr1	886333	0	1	0	1	0	-0.2679	0	528	4.25	4.5
chr1	886381	0	1	0	1	0	-0.0652	0	529	18.75	14.5
chr1	886386	0	1	0	1	0	-0.0139	0	530	18.75	14.5
chr1	886399	0.0333	0.9667	0	0.9667	0	-0.255	0	531	18.75	14.5
chr1	886410	0	1	0	1	0	-0.1528	0	532	11	9.25
chr1	886420	0	1	0	1	0	-0.1233	0	533	25.25	16
chr1	886423	0	1	0	1	0	-0.124	0	534	21	14
chr1	886429	0	1	0	1	0	-0.1771	0	535	21	14
chr1	886432	0	1	0	1	0	-0.089	0	536	21	14
chr1	886452	0	1	0	1	0	-0.1462	0	537	20.5	13.75
chr1	886454	0	1	0	1	0	-0.1462	0	538	19.5	13.75
chr1	886463	0	1	0	1	0	0.001	0	539	44.5	47.25
chr1	886475	0	1	0	1	0	-0.1196	0	540	28.5	35.75
chr1	886486	0	1	0	1	0	-0.1748	0	541	28.75	35.75
chr1	886490	0	1	0	1	0	0.0481	0	542	25.75	33.75
chr1	886494	0	1	0	1	0	-0.1602	0	543	25.25	30.5
chr1	886503	0	1	0	1	0	-0.1254	0	544	22.25	24.5
chr1	886508	0	1	0	1	0	-0.1089	0	545	19.25	20.25
chr1	888645	0	1	0	1	0	0.0047	0	546	55	55.75
chr1	888668	0	1	0	1	0	0.0023	0	547	55.25	55.75
chr1	888688	0	1	0	1	0	-0.0971	0	548	45.75	45.5
chr1	889110	0	1	0	1	0	-0.0132	0	549	15	16.25
chr1	889115	0	1	0	1	0	-0.0462	0	550	15	16.25
chr1	889145	0	1	0	1	0	-0.029	0	551	14	13.25
chr1	889187	0	1	0	1	0	-0.05	0	552	4	3.75
chr1	889192	0	1	0	1	0	0	0	553	4	3.75
chr1	889198	0	1	0	1	0	0	0	554	4	3.75
chr1	889202	0	1	0	1	0	0	0	555	4	3.75
chr1	889205	0	1	0	1	0	-0.0714	0	556	4	3.75
chr1	891426	0	1	0	1	0	-0.1463	0	557	14.75	15.5
chr1	891462	0	1	0	1	0	-0.125	0	558	10.75	10.5
chr1	891693	0	1	0	1	0	0	0	559	34.75	32.75
chr1	891701	0	1	0	1	0	0	0	560	34.75	32.75
chr1	891709	0	1	0	1	0	0	0	561	34.75	32.75
chr1	891711	0	1	0	1	0	0	0	562	34.75	32.75
chr1	891718	0	1	0	1	0	0.004	0	563	32.5	31
chr1	891910	0	1	0	1	0	-0.0049	0	564	62	61.75
chr1	891923	0	1	0	1	0	0.0043	0	565	62.25	62
chr1	891956	0	1	0	1	0	0	0	566	30.25	30
chr1	891958	0	1	0	1	0	0	0	567	27.5	27
chr1	891979	0	1	0	1	0	0	0	568	20.25	23.25
chr1	891986	0	1	0	1	0	-0.0119	0	569	20.5	23.25
chr1	891996	0	1	0	1	0	0	0	570	20.5	23.25
chr1	892001	0	1	0	1	0	0	0	571	20.5	23.25
chr1	892007	0	1	0	1	0	0	0	572	20	21.75
chr1	892010	0	1	0	1	0	0	0	573	19	20.5
chr1	892013	0	1	0	1	0	0	0	574	19	20.5
chr1	892039	0	1	0	1	0	-0.0022	0	575	73.25	88
chr1	892045	0	1	0	1	0	0	0	576	73.5	88
chr1	892052	0	1	0	1	0	0.0096	0	577	73.5	88
chr1	892054	0	1	0	1	0	-0.0051	0	578	73.5	88
chr1	892057	0	1	0	1	0	-0.0026	0	579	73.5	88
chr1	892063	0	1	0	1	0	0	0	580	73.25	87
chr1	892161	0	1	0	1	0	0.0052	0	581	56.75	44
chr1	892176	0	1	0	1	0	0	0	582	57	44.25
chr1	892179	0	1	0	1	0	0.0026	0	583	57	44.25
chr1	892191	0	1	0	1	0	0	0	584	56.75	43.5
chr1	892209	0	1	0	1	0	-0.0019	0	585	108.75	123
chr1	892213	0	1	0	1	0	-0.0051	0	586	74.75	94
chr1	892225	0	1	0	1	0	-0.0081	0	587	74.75	94
chr1	892232	0	1	0	1	0	-0.006	0	588	74.75	94
chr1	892238	0	1	0	1	0	0	0	589	72	93.75
chr1	892240	0	1	0	1	0	0.0047	0	590	71	93.25
chr1	892243	0	1	0	1	0	0	0	591	71	93.5
chr1	892301	0	1	0	1	0	0.006	0	592	50.75	59.75
chr1	892314	0	1	0	1	0	0	0	593	51	60
chr1	892327	0	1	0	1	0	0.003	0	594	50.75	59.75
chr1	892331	0	1	0	1	0	0	0	595	51	59.75
chr1	892342	0	1	0	1	0	-0.0063	0	596	48	55
chr1	892368	0	1	0	1	0	-0.0224	0	597	70.5	71.25
chr1	892412	0	1	0	1	0	0.0118	0	598	65.5	64.5
chr1	892456	0	1	0	1	0	-0.1454	0	599	2	5.25
chr1	892469	0	1	0	1	0	-0.2188	0	600	1.5	4.25
chr1	893308	0	1	0	1	0	0.0217	0	601	57.5	75.25
chr1	893316	0	1	0	1	0	0.1123	0	602	57.5	75.25
chr1	893329	0	1	0	1	0	0.0169	0	603	57.5	75.25
chr1	893391	0.0333	0.9667	0	0.9667	0	8e-04	0	604	21	24.75
chr1	893406	0	0.9667	0.0333	0.9667	0	0.0431	0	605	21	24.5
chr1	896019	0	1	0	1	0	0.067	0	606	4.5	5
chr1	896160	0	1	0	1	0	0.0212	0	607	38.5	57.5
chr1	896165	0	1	0	1	0	-0.0082	0	608	38.5	57.5
chr1	896175	0	1	0	1	0	-0.0042	0	609	38.5	57.5
chr1	896203	0	1	0	1	0	-0.0495	0	610	35.75	52.5
chr1	896297	0	1	0	1	0	0	0	611	3.25	3.75
chr1	896328	0	1	0	1	0	0	0	612	3.5	3.75
chr1	896334	0	1	0	1	0	0	0	613	3.5	3.75
chr1	896901	0	1	0	1	0	-3e-04	0	614	52.25	64.5
chr1	896927	0	1	0	1	0	-0.0359	0	615	51.75	64.75
chr1	896934	0	1	0	1	0	5e-04	0	616	50.75	63.75
chr1	896948	0	1	0	1	0	0.0029	0	617	43	50
chr1	896981	0	1	0	1	0	0.0058	0	618	43.5	57.75
chr1	897002	0	1	0	1	0	-0.0272	0	619	43.75	58
chr1	897121	0	1	0	1	0	0	0	620	4	3.25
chr1	897124	0	1	0	1	0	0	0	621	4.5	3.5
chr1	897134	0	1	0	1	0	0	0	622	4.5	3.5
chr1	897136	0	1	0	1	0	-0.0833	0	623	4.5	3.5
chr1	899177	0	1	0	1	0	0.0494	0	624	18.75	15.25
chr1	899183	0	1	0	1	0	-0.0048	0	625	18.75	15.25
chr1	899244	0	1	0	1	0	0.0136	0	626	46	57.75
chr1	899269	0	1	0	1	0	-0.0052	0	627	46.25	57.75
chr1	899282	0.1333	0.8667	0	0.8667	0	-0.3457	0	628	46	57.5
chr1	899341	0	1	0	1	0	-0.004	0	629	97	88.5
chr1	900645	0	0.9667	0.0333	0.9667	0	-0.004	0	630	19	24.75
chr1	900685	0	1	0	1	0	-0.0897	0	631	18	23.75
chr1	901333	0	1	0	1	0	0.0262	0	632	39	54.5
chr1	901337	0	1	0	1	0	0.0254	0	633	39.25	54.75
chr1	901343	0	1	0	1	0	0.0172	0	634	39.25	54.75
chr1	901351	0	1	0	1	0	0.0327	0	635	39.25	54.75
chr1	901365	0	1	0	1	0	0.0234	0	636	37.5	49.25
chr1	901375	0	1	0	1	0	0.0051	0	637	37.25	50
chr1	901403	0	1	0	1	0	0.0313	0	638	39.75	41.25
chr1	901443	0	1	0	1	0	0.0861	0	639	22.5	23.75
chr1	901446	0	1	0	1	0	0.0444	0	640	17.5	18.5
chr1	901858	0	1	0	1	0	0	0	641	13.5	25.25
chr1	901896	0	1	0	1	0	-0.0208	0	642	12.5	24
chr1	903477	0	1	0	1	0	-0.625	0	643	2.25	2.25
chr1	903484	0	1	0	1	0	0.0417	0	644	2.25	2.5
chr1	903935	0.0667	0.9333	0	0.9333	0	-0.2381	0	645	42.25	55.5
chr1	903953	0	1	0	1	0	0.0051	0	646	42.5	55.75
chr1	904245	0	1	0	1	0	0.0452	0	647	19.25	22.75
chr1	904256	0	1	0	1	0	0.0073	0	648	18.25	21.5
chr1	904277	0	1	0	1	0	0.0204	0	649	18.5	21.25
chr1	904371	0	1	0	1	0	-0.0111	0	650	40.75	41
chr1	904381	0	1	0	1	0	0.0447	0	651	40.25	40.75
chr1	904384	0	1	0	1	0	-0.0144	0	652	40.25	40.75
chr1	904389	0	1	0	1	0	-0.0025	0	653	40.5	40.75
chr1	904406	0	1	0	1	0	-0.0055	0	654	33.75	31.25
chr1	904463	0	1	0	1	0	-0.0714	0	655	9	10
chr1	904467	0	1	0	1	0	0.0833	0	656	9	10
chr1	904473	0	1	0	1	0	-0.043	0	657	9	10
chr1	904487	0	1	0	1	0	0.025	0	658	9	10
chr1	904496	0	1	0	1	0	0.0923	0	659	7.75	8.75
chr1	904556	0	1	0	1	0	-0.0193	0	660	41.75	48.25
chr1	904562	0	1	0	1	0	0.0614	0	661	42	47.75
chr1	904569	0	1	0	1	0	0.0325	0	662	42	47.75
chr1	904574	0	1	0	1	0	0.0299	0	663	42	48
chr1	904591	0	0.9333	0.0667	0.9333	0	0.3311	0	664	30.5	33.5
chr1	904658	0	1	0	1	0	0.014	0	665	20.75	24.25
chr1	904667	0	1	0	1	0	0.0359	0	666	20.5	24.25
chr1	904702	0	1	0	1	0	-0.0223	0	667	18.25	22.75
chr1	904751	0	1	0	1	0	-0.0076	0	668	16	24
chr1	904759	0	1	0	1	0	0.0295	0	669	16	24
chr1	905880	0	1	0	1	0	-0.084	0	670	12	12.5
chr1	905918	0	1	0	1	0	-0.0116	0	671	8.25	9.5
chr1	905921	0	1	0	1	0	0.0731	0	672	51.75	48
chr1	905927	0	1	0	1	0	0.0119	0	673	47.25	45.5
chr1	905934	0	1	0	1	0	0.0735	0	674	44.75	41
chr1	905950	0	0.9333	0.0667	0.9333	0	0.0962	0	675	38.75	35.75
chr1	905954	0	1	0	1	0	-0.001	0	676	37.5	34
chr1	905958	0	1	0	1	0	0.1005	0	677	35.25	32
chr1	906021	0.0667	0.9	0.0333	0.9	0	0.0472	0	678	12	18.75
chr1	906038	0.0333	0.9333	0.0333	0.9333	0	0.0958	0	679	12	9.25
chr1	906050	0.3667	0.6333	0	0.6333	0	-0.4012	0	680	4.25	3.25
chr1	906182	0	0.9	0.1	0.9	0	0.1471	0	681	17.25	17.5
chr1	906206	0	1	0	1	0	-0.0167	0	682	16	15.25
chr1	906209	0	1	0	1	0	-0.0666	0	683	7	8.25
chr1	907551	0	0.7	0.3	0.7	0	0.2206	0	684	22.5	28
chr1	907558	0	0.5333	0.4667	0.5333	0	0.2896	0	685	23	27.75
chr1	907578	0	0.6667	0.3333	0.6667	0	0.193	0	686	22.5	26.75
chr1	907589	0	0.7	0.3	0.7	0	0.1805	0	687	19.25	23.75
chr1	907597	0.0667	0.9333	0	0.9333	0	-0.056	0	688	14	17.75
chr1	908175	0	1	0	1	0	-0.0933	0	689	10	13
chr1	908205	0	1	0	1	0	-0.0375	0	690	9.75	13.25
chr1	908865	0	1	0	1	0	-0.018	0	691	12.25	21.75
chr1	909730	0	1	0	1	0	-4e-04	0	692	44.75	38.5
chr1	909746	0.6	0.4	0	0.6	-1	-0.3636	-1	693	45	38.75
chr1	909772	0.4667	0.5333	0	0.5333	0	-0.3079	0	694	40	33.5
chr1	909779	0	1	0	1	0	0	0	695	28.25	22
chr1	910283	0	1	0	1	0	-0.0192	0	696	26.25	27.25
chr1	910414	0	1	0	1	0	0.0725	0	697	14.5	12.25
chr1	910443	0	1	0	1	0	-0.0889	0	698	14.5	11.5
chr1	916113	0	1	0	1	0	0	0	699	27.25	27.25
chr1	916158	0	1	0	1	0	0.0187	0	700	27	27
chr1	918779	0.0333	0.9667	0	0.9667	0	-0.12	0	701	37	31.5
chr1	920910	0	1	0	1	0	-0.0644	0	702	46.25	52
chr1	920916	0	1	0	1	0	-0.1151	0	703	46.5	52
chr1	920920	0.0333	0.9667	0	0.9667	0	-0.145	0	704	46.5	52
chr1	920953	0.0667	0.9	0.0333	0.9	0	-0.0119	0	705	45.25	49.25
chr1	922169	0.3	0.7	0	0.7	0	-0.3066	0	706	44.5	36.5
chr1	922177	0.3333	0.6333	0.0333	0.6333	0	-0.1776	0	707	44.5	36.5
chr1	922200	0.5667	0.4333	0	0.5667	-1	-0.2187	0	708	38.75	30.25
chr1	923518	0.9333	0.0667	0	0.9333	-1	-0.4265	-1	709	34.25	38
chr1	923535	0.9667	0.0333	0	0.9667	-1	-0.39	-1	710	34.5	38
chr1	923545	1	0	0	1	-1	-0.5092	-1	711	26.75	30
chr1	923548	1	0	0	1	-1	-0.442	-1	712	25.75	26
chr1	923554	1	0	0	1	-1	-0.4262	-1	713	22.25	22.75
chr1	923560	1	0	0	1	-1	-0.4204	-1	714	21	21
chr1	923563	1	0	0	1	-1	-0.5221	-1	715	20.75	20.75
chr1	923575	0.9667	0.0333	0	0.9667	-1	-0.3863	-1	716	30.5	16.5
chr1	923582	0.9667	0.0333	0	0.9667	-1	-0.4686	-1	717	30.5	16.5
chr1	923601	0.9667	0.0333	0	0.9667	-1	-0.4194	-1	718	30	16.5
chr1	923607	0.9333	0.0667	0	0.9333	-1	-0.5194	-1	719	29.5	16.25
chr1	923609	0.7	0.3	0	0.7	-1	-0.4485	-1	720	29.5	16.25
chr1	923611	0.2333	0.7667	0	0.7667	0	-0.4334	0	721	29.25	15.75
chr1	923617	0.1	0.9	0	0.9	0	-0.4419	0	722	25	13.75
chr1	923620	0	1	0	1	0	-0.0306	0	723	23	13.5
chr1	923775	0.1667	0.8333	0	0.8333	0	-0.5034	0	724	15.75	9.25
chr1	923789	0.3667	0.6333	0	0.6333	0	-0.4664	0	725	15.75	9.25
chr1	923804	0.3	0.7	0	0.7	0	-0.3695	0	726	14.75	8.5
chr1	923820	0	1	0	1	0	-0.0227	0	727	12	6
chr1	923850	0.5333	0.4667	0	0.5333	-1	-0.479	-1	728	28.75	19
chr1	923875	0.7667	0.2333	0	0.7667	-1	-0.5092	-1	729	28.5	19
chr1	923899	0	1	0	1	0	0	0	730	21.25	15.25
chr1	924068	0	1	0	1	0	-0.0031	0	731	39.5	42
chr1	924074	0	1	0	1	0	-0.0409	0	732	39.5	42
chr1	924078	0	1	0	1	0	-0.0326	0	733	39.5	42
chr1	924081	0	1	0	1	0	-0.0125	0	734	39.5	42
chr1	924102	0	1	0	1	0	-0.0643	0	735	39.5	41.25
chr1	924104	0	1	0	1	0	-0.0258	0	736	39	41.25
chr1	924500	0	1	0	1	0	-3e-04	0	737	116.5	148.75
chr1	924504	0	1	0	1	0	-0.0049	0	738	117	149.25
chr1	924507	0	1	0	1	0	-0.0016	0	739	117	149.25
chr1	924525	0	1	0	1	0	0.0028	0	740	115	145.75
chr1	924589	0	1	0	1	0	0	0	741	25.75	16.75
chr1	924600	0	1	0	1	0	0.0057	0	742	26	17
chr1	924611	0	1	0	1	0	0.0074	0	743	26	17
chr1	924622	0	1	0	1	0	0	0	744	20.25	12
chr1	924631	0	1	0	1	0	-0.0088	0	745	77.5	82
chr1	924634	0	1	0	1	0	-0.0068	0	746	76	81.5
chr1	924636	0	1	0	1	0	5e-04	0	747	76	81.5
chr1	924652	0	1	0	1	0	0	0	748	76	81.5
chr1	924655	0	1	0	1	0	-0.0241	0	749	75.5	81.25
chr1	924661	0	1	0	1	0	-0.0108	0	750	74.25	79.25
chr1	924664	0	1	0	1	0	-0.0112	0	751	72	75.5
chr1	924671	0	1	0	1	0	0	0	752	68	73.75
chr1	924673	0	1	0	1	0	0.0045	0	753	69.25	74
chr1	924679	0	1	0	1	0	-0.0104	0	754	37.25	40
chr1	924906	0	1	0	1	0	0	0	755	18.5	21.25
chr1	924913	0	1	0	1	0	-0.0104	0	756	18.5	21.25
chr1	924921	0	1	0	1	0	-0.0104	0	757	18.5	21.25
chr1	924927	0	1	0	1	0	0	0	758	18.5	21.25
chr1	924949	0	1	0	1	0	0	0	759	15.5	17.25
chr1	925199	0	1	0	1	0	0	0	760	10.5	10.75
chr1	925202	0	1	0	1	0	-0.025	0	761	10.25	10
chr1	925210	0	1	0	1	0	0	0	762	10.25	10
chr1	925221	0	1	0	1	0	-0.05	0	763	10.25	10
chr1	925226	0	1	0	1	0	0	0	764	10.25	10
chr1	925228	0	1	0	1	0	0	0	765	10.25	10
chr1	925241	0	1	0	1	0	0	0	766	112	105.25
chr1	925250	0	1	0	1	0	0	0	767	110	103.25
chr1	925252	0	1	0	1	0	0.0015	0	768	110	103.25
chr1	925255	0	1	0	1	0	-0.0019	0	769	110	103.25
chr1	925260	0	1	0	1	0	0	0	770	110	103.25
chr1	925267	0	1	0	1	0	0	0	771	109.25	102.75
chr1	925271	0	1	0	1	0	-0.0032	0	772	103	96.75
chr1	925279	0	1	0	1	0	-0.0052	0	773	92.75	85.75
chr1	925283	0	1	0	1	0	0.0088	0	774	81.5	76
chr1	925287	0	1	0	1	0	-0.0106	0	775	83.75	73.25
chr1	925290	0	1	0	1	0	0	0	776	18.5	16.25
chr1	925326	0	1	0	1	0	0.0342	0	777	17.5	20.75
chr1	925338	0	1	0	1	0	0	0	778	17.75	20.75
chr1	925340	0	1	0	1	0	0	0	779	17.75	20.75
chr1	925342	0	1	0	1	0	0	0	780	17.75	20.75
chr1	925344	0	1	0	1	0	0	0	781	17.75	20.75
chr1	925354	0	1	0	1	0	0	0	782	17.75	20.75
chr1	925374	0	1	0	1	0	0	0	783	14.25	16.25
chr1	925434	0	1	0	1	0	0	0	784	3.75	4.5
chr1	925437	0	1	0	1	0	-0.125	0	785	3.75	5
chr1	925441	0	1	0	1	0	-0.1667	0	786	3.75	5
chr1	925443	0	1	0	1	0	-0.1667	0	787	3.75	5
chr1	925481	0	1	0	1	0	0.005	0	788	60.5	61.5
chr1	925485	0	1	0	1	0	-0.0074	0	789	60.5	61.5
chr1	925487	0	1	0	1	0	-0.0125	0	790	60.5	61.5
chr1	925494	0	1	0	1	0	0.0046	0	791	60.5	61.5
chr1	925496	0	1	0	1	0	0	0	792	60.5	61.5
chr1	925500	0	1	0	1	0	0.005	0	793	60.5	61.5
chr1	925513	0	1	0	1	0	-0.0018	0	794	60	60.75
chr1	925522	0	1	0	1	0	0	0	795	59.75	61
chr1	925526	0	1	0	1	0	0	0	796	58.75	59.25
chr1	925528	0	1	0	1	0	0.0022	0	797	55	52.75
chr1	925644	0	1	0	1	0	0.0167	0	798	34.75	30.25
chr1	925654	0	1	0	1	0	-0.0208	0	799	34.75	30.5
chr1	925662	0	1	0	1	0	0	0	800	34.75	30.5
chr1	925677	0	1	0	1	0	0	0	801	34	30.5
chr1	925689	0	1	0	1	0	0	0	802	31.75	27.5
chr1	925768	0	1	0	1	0	0.0049	0	803	24	26
chr1	925771	0	1	0	1	0	0	0	804	24.25	26.25
chr1	925774	0	1	0	1	0	0.0018	0	805	24.25	26.25
chr1	925777	0	1	0	1	0	0.0192	0	806	24.25	26.25
chr1	925788	0	1	0	1	0	0.0192	0	807	24.25	26.25
chr1	925795	0	1	0	1	0	0	0	808	24.25	19.25
chr1	925801	0	1	0	1	0	0.0048	0	809	24.25	26
chr1	925893	0	1	0	1	0	-0.0254	0	810	62.5	85.75
chr1	925916	0	1	0	1	0	-0.0532	0	811	62.5	86
chr1	925928	0	1	0	1	0	-0.0223	0	812	58.75	84.5
chr1	925981	0	1	0	1	0	0.0033	0	813	91	110.75
chr1	925986	0	1	0	1	0	0	0	814	91	110.75
chr1	925993	0	1	0	1	0	0.0058	0	815	91	110.75
chr1	926001	0	1	0	1	0	0.001	0	816	91	110.5
